,date_20,client_id,total_20,date_16,total_16,date_17,total_17,date_18,total_18,date_19,total_19,change17,change18,change19,change20,aggChange,percentile
2205,2020,27877,0.0,2016,3006.6900000000005,2017,6992.63,2018,7904.129999999999,2019,1281.31,2.325690377125676,1.130351527250834,0.1621063924808929,0.0,2.8288698662685743,0.41903695408734604
2206,2020,27881,53.6,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.11075027995520717
2207,2020,27884,1118.89,,,2017,406.99,2018,924.31,2019,596.1,0.0,2.2710877417135555,0.6449135030455151,1.877017278980037,4.340234299693774,0.6331466965285555
2208,2020,27886,2433.96,2016,1779.38,2017,3982.250000000002,2018,5455.939999999997,2019,4570.9400000000005,2.237998628735853,1.3700646619373456,0.8377914713138347,0.5324856594048488,4.107840608433152,0.5904441955953714
2209,2020,27896,739.99,2016,1547.77,2017,1104.7599999999998,2018,2698.96,2019,4636.959999999999,0.7137753025320298,2.44302835004888,1.718054361680054,0.15958515924226221,4.276754404335172,0.6220977976857036
2210,2020,27902,342.15,2016,309.69,2017,892.98,2018,1099.15,2019,1111.9699999999998,2.883464109270561,1.2308786311003608,1.0116635582040665,0.30769715010297044,4.411035624113397,0.6471817842478537
2211,2020,27916,414.44,,,2017,485.28999999999996,2018,461.42999999999995,2019,550.62,0.0,0.9508335222238249,1.1932904232494637,0.7526787984453889,2.623301102410872,0.39820828667413216
2212,2020,27928,7423.490000000002,2016,1541.47,2017,4379.26,2018,34442.869999999995,2019,10670.57,2.8409634958837993,7.864997739344089,0.3098049030176638,0.6956976056574299,9.611794481550493,0.935946248600224
2213,2020,27930,2999.08,2016,3228.300000000001,2017,15996.86,2018,3747.1299999999997,2019,5891.68,4.955196233311648,0.23424159491300164,1.5723180140534225,0.5090364717703609,5.85491685097441,0.8439716312056738
2214,2020,27936,1019.9000000000001,2016,554.78,2017,1515.06,2018,2356.24,2019,1809.6,2.7309203648293017,1.5552123348250233,0.7680032594302788,0.5636052166224581,4.598870338371116,0.6818962299365435
2215,2020,27946,564.6,,,2017,1217.77,2018,1923.29,2019,1034.18,0.0,1.5793540652175697,0.5377140212864415,0.5459397783751377,2.3400220003855967,0.370287420679358
2216,2020,27948,1245.9,2016,762.14,2017,1633.07,2018,2669.0099999999998,2019,2746.11,2.1427428031595244,1.6343512525488801,1.0288871154473007,0.453696319521068,4.34962613969727,0.6348637551325121
2217,2020,27952,707.1200000000001,2016,824.84,2017,2052.24,2018,1993.8199999999997,2019,1392.46,2.488046166529266,0.971533543835029,0.6983880189786441,0.5078206914381742,3.8149450849107183,0.5360955580440463
2218,2020,27954,113.32,2016,118.42,2017,267.09000000000003,2018,264.01,2019,121.47,2.255446715081912,0.9884683065633305,0.46009620847695165,0.9329052440931916,3.862640980050131,0.5437849944008959
2219,2020,27963,3693.120000000001,2016,2660.9200000000005,2017,7889.6500000000015,2018,9193.370000000003,2019,8892.670000000004,2.96500834297912,1.1652443391024951,0.9672916460449217,0.4152993420423786,4.485321887276202,0.6614408361328854
2220,2020,27969,4843.25,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.11075027995520717
2221,2020,27973,846.47,2016,347.5,2017,479.24,2018,1223.11,2019,1600.04,1.3791079136690647,2.552186795759953,1.3081734267563834,0.5290305242368941,4.863668567347514,0.7253452780888391
2222,2020,27987,1752.3999999999999,2016,12889.289999999999,2017,51890.27000000002,2018,60671.04000000002,2019,21280.709999999992,4.025843937098166,1.1692180441535571,0.3507556488235571,0.08234687658447488,4.392187688563124,0.6432997387084733
2223,2020,28005,823.7100000000002,2016,359.52,2017,803.21,2018,7530.910000000001,2019,10622.160000000002,2.2341177125055633,9.376016234857634,1.4104749625211297,0.0775463747486387,10.787095792854968,0.9426651735722285
2224,2020,28019,13938.809999999994,2016,2128.9100000000003,2017,18961.699999999993,2018,10022.689999999999,2019,19446.569999999996,8.906764494506573,0.5285754969227444,1.940254562397919,0.7167747319964393,9.609265762517154,0.9358715938783128
2225,2020,28039,1325.1100000000001,2016,812.49,2017,2005.33,2018,2867.39,2019,2675.88,2.4681288385087816,1.429884358185436,0.9332110386100252,0.4952053156344829,4.379643324072417,0.6412094064949608
2226,2020,28055,1029.1399999999999,2016,321.01,2017,886.35,2018,1289.4,2019,1400.31,2.7611289367932463,1.4547300727703503,1.086016751977664,0.7349372638915668,4.998958516133193,0.7465472191116088
2227,2020,28061,524.11,2016,262.91,2017,289.77,2018,1222.2,2019,522.8,1.1021642387128674,4.217827932498189,0.42775323187694314,1.0025057383320584,5.705252827011228,0.8313549832026875
2228,2020,28076,964.8,2016,308.8,2017,1050.1399999999999,2018,1598.4699999999998,2019,1335.7199999999998,3.40071243523316,1.5221494276953549,0.8356240655126465,0.7223070703440841,5.294945631552462,0.7892497200447929
2229,2020,28079,600.0,2016,325.99,2017,1621.58,2018,2032.57,2019,1722.86,4.974324365778091,1.2534503385586897,0.847626404010686,0.34825812892515934,5.892020478320784,0.8466592011944756
2230,2020,28085,5349.029999999999,2016,7147.900000000001,2017,18089.739999999998,2018,11099.550000000001,2019,12366.580000000002,2.5307768715287002,0.6135826164444598,1.114151474609331,0.4325391498700528,3.8539073195882314,0.5421425905188503
2231,2020,28097,2425.08,2016,374.31,2017,1585.75,2018,4674.07,2019,3832.65,4.236461756298255,2.9475453255557307,0.8199813010930518,0.632742358420414,6.997084198189121,0.8951101157148189
2232,2020,28101,1107.76,2016,1093.58,2017,3238.4199999999996,2018,5463.380000000001,2019,3471.38,2.9613014137054443,1.687051092816868,0.6353905457793526,0.31911228387557683,4.5158667363151075,0.6680851063829787
2233,2020,28105,1068.65,2016,315.51,2017,1802.75,2018,2601.71,2019,2146.79,5.713765015371938,1.4431895714880045,0.8251457695131279,0.49778972326124127,6.7334771200453325,0.8872713699141471
2234,2020,28109,250.24,,,2017,206.0,,,,,0.0,0.0,0.0,0.0,0.0,0.11075027995520717
2235,2020,28117,540.0,2016,269.45,2017,796.6,2018,980.55,2019,1106.56,2.9563926516979033,1.2309189053477279,1.128509509968895,0.48799884326200116,4.752386487621705,0.7083986562150056
2236,2020,28121,148.51,,,2017,128.01,2018,22.86,,,0.0,0.17857979845324584,0.0,0.0,0.1475866102919387,0.2288167226577081
2237,2020,28127,2831.0299999999997,,,2017,1331.6599999999999,2018,3940.2400000000002,2019,2993.9100000000003,0.0,2.9588934112310956,0.7598293504964165,0.9455962270074917,4.081716637567123,0.5856662933930571
2238,2020,28137,304.65,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.11075027995520717
2239,2020,28141,5.0,2016,250.81,2017,139.6,2018,480.58,2019,655.32,0.5565966269287508,3.442550143266476,1.3636023138707396,0.007629860220960751,4.510530374349787,0.6661440836132886
2240,2020,28143,43608.10999999999,2016,11157.890000000003,2017,44447.03000000003,2018,41802.690000000024,2019,38414.820000000014,3.9834619269413856,0.9405058110744406,0.9189556939995965,1.135189752288309,5.740715453913238,0.8341918626353116
2241,2020,28145,1541.17,2016,216.01,2017,1336.44,2018,3040.9800000000005,2019,2413.37,6.186935790009723,2.27543324054952,0.7936158738301468,0.6385966511558526,7.8889253979242,0.9166106756252334
2242,2020,28165,304.3,2016,284.5,2017,440.2,2018,812.55,2019,540.35,1.5472759226713533,1.8458655156746933,0.6650052304473572,0.5631535116128435,3.855703713532316,0.5423665546845838
2243,2020,28169,651.5200000000001,2016,259.86,2017,1303.7799999999997,2018,1481.74,2019,1517.2800000000002,5.017240052335872,1.1364954210066118,1.023985314562609,0.4293999789096278,6.069074844472287,0.8569615528182157
2244,2020,28175,805.48,2016,710.67,2017,1028.8799999999999,2018,1554.46,2019,1378.6,1.4477605639748405,1.5108273073633467,0.8868674652290827,0.5842739010590454,3.7268586005344106,0.5222097797685704
2245,2020,28193,455.31,2016,473.91999999999996,2017,777.89,2018,573.51,2019,629.1399999999999,1.641395172180959,0.7372636233914821,1.096999180485083,0.7237021966493946,3.5634874455588905,0.49944008958566627
2246,2020,28195,6491.910000000003,2016,3149.89,2017,14395.539999999999,2018,21409.359999999986,2019,16748.349999999988,4.570172291730822,1.4872217367323481,0.7822910166394511,0.38761489937814814,5.761535509648725,0.8356849570735349
2247,2020,28203,511.87,2016,450.15999999999997,2017,941.94,2018,1120.96,2019,970.71,2.0924560156388843,1.1900545682315222,0.8659631030545247,0.5273150580502931,3.8701635895225195,0.545203434117208
2248,2020,28220,-431.5999999999999,2016,-425.09,2017,-482.15999999999997,2018,-558.8899999999999,2019,-724.59,1.1342539226987227,1.159138045462087,1.296480523895579,0.5956471935853378,3.584412938604623,0.5016797312430011
2249,2020,28222,955.5899999999999,2016,833.0000000000001,2017,1513.3300000000002,2018,1922.3799999999999,2019,1657.97,1.8167226890756303,1.2702979521981324,0.8624569544002747,0.5763614540673232,3.7751768945766453,0.529973870847331
2250,2020,28226,3059.3399999999992,2016,5785.339999999999,2017,10539.320000000002,2018,11774.96,2019,13090.619999999999,1.8217287143020122,1.1172409605173765,1.11173371289584,0.23370474431310354,3.536403139110318,0.4960059723777529
2251,2020,28246,507.8,2016,47.35,2017,592.29,2018,788.6800000000001,2019,566.12,12.508764519535374,1.3315774367286297,0.7178069686057716,0.8969829718080973,12.048031906406028,0.9475923852183651
2252,2020,28248,936.9300000000001,2016,291.33,2017,771.4100000000001,2018,1539.64,2019,1383.01,2.6478907081316723,1.9958776785367054,0.8982684263853887,0.6774571405846668,5.132949965865183,0.7645390070921986
2253,2020,28250,532.7699999999996,2016,299.96,2017,1022.1800000000001,2018,1228.6399999999999,2019,1489.4099999999999,3.4077210294705966,1.2019800817859867,1.2122428050527412,0.35770540012488145,5.013387529012182,0.748488241881299
2254,2020,28256,1254.6799999999998,2016,597.9,2017,2097.79,2018,2076.71,2019,2343.45,3.508596755310253,0.9899513297327187,1.1284435477269334,0.5353986643623717,5.0154587025034925,0.7489361702127659
2255,2020,28258,786.4,2016,249.36,2017,1084.1,2018,1839.31,2019,1592.64,4.347529675970484,1.6966239276819481,0.865889926113597,0.4937713482017279,5.949475936494799,0.8497200447928331
2256,2020,28268,42.05,,,2017,319.37999999999994,2018,162.41,2019,319.85,0.0,0.5085165007201453,1.9693984360568932,0.13146787556667186,2.3420916610069424,0.3704367301231803
2257,2020,28279,3490.55,,,2017,15084.81,2018,20146.54,2019,16803.72,0.0,1.335551458719069,0.8340747344208981,0.20772483711939974,2.0697361318153145,0.3511011571481896
2258,2020,28285,771.61,2016,359.7,2017,1056.1799999999998,2018,1891.9499999999998,2019,1835.42,2.9362802335279397,1.7913139805714935,0.9701207748619151,0.4203996905340467,4.988823244057336,0.7446061963419186
2259,2020,28332,7694.200000000001,2016,2041.03,2017,8754.4,2018,8410.979999999996,2019,7332.9800000000005,4.289206920035472,0.9607717262176729,0.8718341976797002,1.049259646146587,5.858407052658494,0.844120940649496
2260,2020,28333,216.35,2016,814.66,2017,1408.3999999999999,2018,506.08,2019,181.9,1.728819384774016,0.3593297358704914,0.3594293392349036,1.1893897746014293,3.1119980350866205,0.44762971257932066
2261,2020,28357,4633.879999999999,2016,2149.49,2017,5158.4400000000005,2018,3305.56,2019,9404.66,2.3998436838505883,0.6408061351881575,2.845103401541645,0.49272169328822085,5.411809257843406,0.8026129152668906
2262,2020,28369,1145.48,2016,471.42,2017,1125.27,2018,1444.1100000000001,2019,2178.83,2.386979763268423,1.2833453304540245,1.5087701075402842,0.5257317000408477,4.751330089891781,0.7080253826054498
2263,2020,28373,7718.080000000004,2016,8946.400000000003,2017,20163.27,2018,18673.579999999998,2019,18358.759999999995,2.253785880354108,0.926118630559428,0.983140886750157,0.42040312090794835,3.7728575513641225,0.5292273236282194
2264,2020,28377,12.240000000000009,2016,305.06,2017,1503.54,2018,1925.5500000000002,2019,718.3700000000001,4.928669769881335,1.2806776008619658,0.3730726285996209,0.017038573437086747,5.11758929577746,0.7626726390444195
2265,2020,28379,826.4399999999999,2016,267.83,2017,888.76,2018,1378.8000000000002,2019,1268.0800000000002,3.3183735951909794,1.5513749493676585,0.9196982883666956,0.651725443189704,5.263086050566942,0.7853676745054124
2266,2020,28387,12358.159999999998,2016,21783.91,2017,34259.79,2018,38594.97,2019,31644.130000000005,1.572710775980988,1.126538428869529,0.8199029562660628,0.3905356222465271,3.2485263245901823,0.462635311683464
2267,2020,28408,359.08,2016,397.46,2017,792.14,2018,1018.74,2019,1456.26,1.99300558546772,1.2860605448531826,1.4294717003357087,0.24657684754096107,4.106331124184408,0.5899216125419933
2268,2020,28409,100.3,,,2017,153.13,2018,224.76999999999998,2019,16.98,0.0,1.4678377848886566,0.07554388930907151,5.9069493521790335,7.188714693607658,0.9014557670772676
2269,2020,28423,6.67,2016,244.32000000000002,2017,900.3499999999999,2018,1259.87,2019,602.89,3.6851260641781263,1.3993113789082023,0.47853349948804247,0.011063378062333096,4.371239272395676,0.6393430384471818
2270,2020,28425,529.86,2016,323.65,2017,421.77,2018,1191.05,2019,944.46,1.3031670013903909,2.823932475045641,0.7929641912598129,0.5610189949812592,4.594812680454564,0.6808510638297872
2271,2020,28433,683.76,2016,338.51,2017,779.36,2018,1141.5500000000002,2019,1670.12,2.3023248943901216,1.4647274686922604,1.4630283386623448,0.4094077072306182,4.679722808457549,0.6966032101530422
2272,2020,28445,452.33,2016,233.8,2017,707.1600000000001,2018,992.0900000000001,2019,1027.8,3.0246364414029085,1.4029215453362747,1.0359947182211289,0.4400953492897451,4.813802148929396,0.7176558417319896
2273,2020,28460,4225.09,2016,4044.4000000000005,2017,6937.849999999999,2018,8605.81,2019,7423.67,1.7154213233112448,1.2404145376449476,0.862634661931881,0.5691376367753416,3.667308377314983,0.5125793206420306
2274,2020,28468,125.29000000000002,2016,266.3,2017,300.43999999999994,2018,1194.98,2019,1206.74,1.1282012767555385,3.977433098122754,1.0098411688898559,0.10382518189502297,5.156631717618008,0.7681970884658454
2275,2020,28480,1746.2099999999998,2016,331.65,2017,843.2600000000001,2018,1489.9099999999999,2019,1514.01,2.5426202321724714,1.7668453383298148,1.0161754736863302,1.1533675471099925,5.447674404732626,0.8075401269130272
2276,2020,28490,1101.71,2016,550.91,2017,2259.9,2018,1536.2,2019,2024.79,4.102121943693162,0.6797645913535997,1.3180510350214816,0.5441107472873731,5.386112810817135,0.8000746547219112
2277,2020,28494,43.24,2016,1240.92,2017,1740.84,2018,1477.78,2019,56.74,1.402862392418528,0.8488890420716436,0.03839543098431431,0.7620726119139937,2.5525300200194447,0.39029488615154906
2278,2020,28498,390.21,2016,601.9200000000001,2017,326.18,2018,573.37,2019,620.0899999999999,0.5418992557150452,1.757833098289288,1.0814831609606361,0.629279620700221,3.4723376887660593,0.4874206793579694
2279,2020,28500,4785.369999999999,2016,1377.3700000000001,2017,5244.699999999998,2018,5413.310000000001,2019,11726.140000000003,3.8077640721084367,1.0321486452990645,2.1661682039269876,0.4080942236746276,6.091182960480834,0.8585293019783501
2280,2020,28501,425.78000000000003,2016,331.5,2017,531.66,2018,1011.73,2019,1057.83,1.6038009049773754,1.9029643004927963,1.045565516491554,0.4025032377603207,4.130674470272891,0.5941022769690183
2281,2020,28509,1105.5800000000002,2016,45.47,2017,697.3,2018,1205.65,2019,5741.900000000001,15.335385968770618,1.7290262440843256,4.762493260896612,0.19254602135181736,17.472735114475988,0.9634938409854423
2282,2020,28513,57.2,2016,38.7,2017,176.85000000000002,2018,135.44,2019,170.65,4.569767441860465,0.7658467627933275,1.2599675132900179,0.3351889832991503,5.546879120048997,0.8174692049272116
2283,2020,28521,447.59000000000003,2016,559.2799999999997,2017,1433.72,2018,1331.4599999999996,2019,1199.7799999999997,2.563510227435275,0.9286750551014142,0.9011010469709944,0.3730600610111855,3.8857460526578667,0.5483389324374767
2284,2020,28525,1120.1,2016,351.28,2017,1323.28,2018,2858.63,2019,1557.1,3.767023457071282,2.160260866936703,0.5447014828781619,0.7193500738552437,5.830093278201021,0.8421052631578947
2285,2020,28527,844.4000000000001,,,2017,886.4,2018,818.55,2019,1182.42,0.0,0.9234544223826715,1.4445299615173173,0.7141286514098206,2.7905231803781843,0.41537887271369917
2286,2020,28529,2200.56,2016,1781.5199999999998,2017,4353.6,2018,4624.85,2019,4552.07,2.44375589384346,1.0623047592796766,0.9842632734034616,0.48341963106894226,4.092172215493655,0.5875326614408362
2287,2020,28545,661.26,2016,209.83,2017,681.77,2018,834.83,2019,558.02,3.2491540771100413,1.2245038649397892,0.668423511373573,1.1850112899179241,5.245793241312239,0.7818589025755879
2288,2020,28557,1488.1,2016,1150.85,2017,2558.35,2018,2229.91,2019,3654.16,2.223009080245036,0.8716203803232552,1.6387029072922226,0.40723449438448234,4.287491456386139,0.6238895110115715
2289,2020,28560,0.0,2016,0.0,,,2018,1623.5300000000002,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.11075027995520717
2290,2020,28567,576.87,2016,294.24,2017,1420.2800000000002,2018,3743.6299999999987,2019,1574.3300000000002,4.82694399129962,2.6358394119469386,0.42053568328066626,0.3664225416526395,6.553661851352757,0.8809257185516984
2291,2020,28569,918.5600000000002,,,2017,349.53,2018,2771.3,2019,1974.56,0.0,7.928647040311276,0.7125031573629704,0.46519730978040685,7.6655283125990366,0.9128032848077641
2292,2020,28571,80.31,2016,6941.120000000001,2017,10972.050000000001,2018,7392.270000000001,2019,1236.41,1.5807319279885668,0.6737364485214705,0.16725714834550143,0.06495418186523888,1.9614404109112498,0.3439343038447182
2293,2020,28572,1183.3700000000001,2016,346.12,2017,2195.75,2018,1815.0399999999997,2019,2425.8900000000003,6.343898070033514,0.8266150518046225,1.336549056770099,0.4878085980815288,7.152270645948107,0.8999626726390444
2294,2020,28586,453.24,2016,452.2,2017,708.4399999999999,2018,985.6400000000001,2019,1034.2,1.5666519239274657,1.3912822539664618,1.0492674810275557,0.43825178882227805,3.7190001399371653,0.5203434117207913
2295,2020,28590,159.18,2016,103.92,2017,378.86,2018,215.93,2019,976.78,3.645688991531948,0.5699466821517183,4.523595609688325,0.16296402465242943,7.485414084473398,0.9097424412094065
2296,2020,28594,676.71,2016,152.83,2017,786.4199999999998,2018,1040.06,2019,2781.15,5.14571746384872,1.3225248594898402,2.674028421437225,0.24332020926595113,7.633304581337013,0.9121313923105636
2297,2020,28600,84.1,2016,65.0,2017,780.74,2018,176.87999999999997,2019,103.13999999999999,12.011384615384616,0.22655429464354326,0.5831071913161465,0.8153965483808416,10.55705999014271,0.9411720791340052
2298,2020,28613,110.72,2016,139.43,2017,236.83999999999997,2018,335.31,2019,121.88,1.698630136986301,1.4157659179192705,0.3634845366973845,0.9084345257630456,3.6851354544642727,0.5146696528555431
2299,2020,28617,166.15,,,,,,,2019,201.04,0.0,0.0,0.0,0.8264524472741743,0.8264524472741743,0.2687569988801792
2300,2020,28622,318.33,2016,548.76,2017,1942.08,2018,1694.6100000000001,2019,2045.34,3.5390334572490705,0.8725747652001978,1.2069679749322852,0.15563671565607673,4.632944716134928,0.6883165360209034
2301,2020,28626,79.32,2016,859.9,2017,2353.16,2018,2165.28,2019,1719.79,2.7365507617164786,0.9201584252664503,0.7942575556048178,0.04612191023322615,3.584646832691079,0.5017543859649123
2302,2020,28638,1907.44,2016,1940.95,2017,1956.26,2018,1362.0,2019,2647.14,1.0078878899507973,0.6962264729637165,1.943568281938326,0.7205663470764675,3.8200814720623875,0.5369914147069802
2303,2020,28642,1139.46,2016,561.02,2017,906.4399999999999,2018,1582.92,2019,1047.23,1.6156999750454528,1.7463042231146024,0.6615811285472418,1.0880704334291416,4.346633758758726,0.634341172079134
2304,2020,28646,820.45,2016,728.2900000000001,2017,2956.7199999999993,2018,2154.6200000000003,2019,1149.99,4.059811338889727,0.7287196623285265,0.5337321662288477,0.7134409864433604,4.851096049244269,0.7234789100410601
2305,2020,28648,1211.33,2016,371.13,2017,1486.35,2018,2636.38,2019,2394.56,4.004930886751273,1.7737275877148722,0.9082757417367754,0.5058674662568489,5.806427106181063,0.8397163120567376
2306,2020,28653,1013.09,2016,712.14,2017,625.53,2018,1214.91,2019,1000.0,0.8783806554890892,1.9422090067622657,0.8231062383221802,1.01309,4.026440196316618,0.5758118701007838
2307,2020,28657,324.98,2016,427.85,2017,1211.8600000000001,2018,1569.73,2019,830.69,2.8324412761481828,1.2953063885267273,0.5291929185273901,0.39121694013410535,4.070857612520074,0.5833519970138111
2308,2020,28660,649.21,,,2017,495.58000000000004,2018,782.0699999999999,2019,1100.74,0.0,1.5780903184147865,1.407469919572417,0.5897941384886531,3.173519121913814,0.45427398282941395
2309,2020,28662,354.91,2016,252.29,2017,762.83,2018,817.86,2019,835.49,3.023623607752983,1.0721392708729336,1.0215562565720295,0.42479263665633343,4.511238824609274,0.666368047779022
2310,2020,28666,7744.83,,,2017,9245.519999999999,2018,13874.059999999998,2019,15367.51,0.0,1.5006251676487639,1.107643328629111,0.5039742938185822,2.7511088633564214,0.4108995893990295
2311,2020,28690,5234.61,2016,6786.610000000001,2017,21112.960000000003,2018,8862.77,2019,19837.38,3.11097293052054,0.41977865727969926,2.2382821623487916,0.26387607637702154,4.9829225602013985,0.7432624113475177
2312,2020,28696,1449.22,2016,2317.4,,,2018,1955.87,2019,3243.87,0.0,0.0,1.6585304749293155,0.4467564976401644,1.9545114748486327,0.34348637551325123
2313,2020,28703,3149.49,2016,1627.38,2017,3651.7200000000003,2018,5269.090000000001,2019,5708.17,2.2439258194152565,1.4429063564566835,1.0833312773173354,0.5517512617879284,4.414977149895805,0.6479283314669653
2314,2020,28704,60.0,2016,192.02,2017,448.53,2018,308.79999999999995,2019,131.34,2.335850432246641,0.6884712282344547,0.4253238341968913,0.4568296025582458,3.167431122229755,0.45390070921985815
2315,2020,28708,0.75,,,,,,,2019,150.86,0.0,0.0,0.0,0.004971496751955455,0.004971496751955455,0.21672265770810004
2316,2020,28710,738.9499999999999,2016,77.7,2017,1841.21,2018,1575.06,2019,1378.55,23.696396396396395,0.8554483193117569,0.875236498927025,0.5360342388741793,19.842139206072538,0.9675251959686451
2317,2020,28737,3854.04,2016,4252.539999999999,2017,11085.419999999998,2018,18841.100000000002,2019,15617.990000000002,2.6067761855267677,1.6996288819007312,0.8289319625711874,0.2467692705655465,4.363505281330917,0.6379245987308697
2318,2020,28743,9492.5,2016,2176.48,2017,9371.180000000002,2018,16222.140000000001,2019,16164.609999999999,4.305658678232744,1.731066952080741,0.9964536121621437,0.5872396550241546,6.158645512452969,0.8627099664053751
2319,2020,28749,340.03000000000003,2016,2.842170943040401e-14,2017,1192.56,2018,545.6700000000001,2019,982.54,4.195947477825749e+16,0.4575618836788087,1.800612091557168,0.3460724245323346,3.1524774438961292e+16,1.0
2320,2020,28760,2031.1699999999998,2016,773.19,2017,2636.7599999999998,2018,3720.74,2019,3791.3799999999997,3.4102355177899346,1.4111030203734887,1.0189854706321861,0.5357336906350721,5.190445380842222,0.7737961926091825
2321,2020,28762,1585.68,,,2017,1572.3400000000001,2018,2037.61,2019,1100.67,0.0,1.2959092817075186,0.5401769720407733,1.4406497860394123,3.0027191669917834,0.43695408734602464
2322,2020,28764,568.4200000000001,2016,250.05,2017,556.52,2018,859.1400000000001,2019,771.54,2.2256348730253945,1.543772011787537,0.898037572456177,0.736734323560671,4.501129176050272,0.6648002986188877
2323,2020,28766,2725.67,2016,13372.48,2017,12764.25,2018,19975.01,2019,13276.579999999998,0.9545162901720549,1.5649184245059442,0.6646594920352981,0.2052991056431702,2.819998235989754,0.4183650615901456
2324,2020,28770,17464.079999999998,2016,7378.849999999999,2017,41101.31000000001,2018,53660.12999999998,2019,25130.079999999998,5.5701511753186495,1.305557657407999,0.4683194021333904,0.6949472504663733,6.38460245335807,0.8739081746920493
2325,2020,28772,1034.93,2016,638.3499999999999,2017,1816.6399999999999,2018,1868.29,2019,1956.8899999999996,2.845836923317929,1.0284316100052846,1.0474230446022832,0.5288646781372485,4.469130326741684,0.6577827547592385
2326,2020,28779,639.13,2016,319.02,2017,738.3199999999999,2018,800.73,2019,1479.6599999999999,2.3143376590809352,1.0845297432007803,1.8478888014686596,0.43194382493275485,4.746944445803431,0.7070548712206047
2327,2020,28794,7848.559999999996,2016,7650.429999999999,2017,19350.32000000001,2018,19716.90000000002,2019,15231.840000000006,2.5293114243251704,1.0189443895501473,0.7725271214034656,0.515273269677202,3.959982563237326,0.5625233296005973
2328,2020,28795,866.97,2016,957.3,2017,2582.4800000000005,2018,2590.0000000000005,2019,2450.17,2.697670531703751,1.0029119296180415,0.9460115830115828,0.35384075390687175,4.069503916737533,0.5830533781261665
2329,2020,28801,5320.43,2016,2274.4799999999996,2017,5083.469999999999,2018,6649.7,2019,8441.2,2.2350031655587212,1.308102536259681,1.2694106501045161,0.6302930862910486,4.544570202798061,0.6730123180291153
2330,2020,28811,1053.88,2016,612.3599999999999,2017,1316.6100000000001,2018,2705.1699999999996,2019,2325.63,2.1500587889476783,2.0546479215561173,0.8596982814388746,0.4531589289783844,4.548129945657907,0.6734602463605823
2331,2020,28822,5.0,,,2017,198.32,2018,5.5,2019,5.0,0.0,0.02773295683743445,0.9090909090909091,1.0,1.8493660800309375,0.33773796192609185
2332,2020,28844,29053.449999999997,2016,26793.52,2017,63008.1,2018,64498.35,2019,73599.91,2.3516171074200027,1.0236517209692086,1.141113067233503,0.3947484446652176,4.044921857015834,0.5787234042553191
2333,2020,28846,216.0,,,2017,255.6,2018,340.5999999999999,2019,546.06,0.0,1.3325508607198744,1.6032295948326485,0.39556092737061865,2.954324080292757,0.4327734229189996
2334,2020,28872,2923.45,2016,1474.32,2017,2491.9800000000005,2018,2183.7200000000003,2019,2810.52,1.6902572033208534,0.876299167730078,1.2870331361163518,1.0401811764371005,4.204340742571379,0.6081373646883166
2335,2020,28894,1893.57,2016,3650.0400000000004,2017,8907.12,2018,11522.53,2019,10573.590000000002,2.4402801065193804,1.2936313870252112,0.9176448227949939,0.17908487089058678,3.9158428482227086,0.5546099290780142
2336,2020,28900,841.36,2016,399.61,2017,1010.29,2018,1245.73,2019,1178.74,2.5281899852356045,1.2330419978422038,0.9462243022163711,0.7137791200773708,4.492492560005122,0.662635311683464
2337,2020,28906,1182.68,2016,933.5999999999999,2017,2406.8,2018,3981.4900000000002,2019,3908.27,2.577977720651243,1.654267076616254,0.9816098998113771,0.3026095945264785,4.499017921875003,0.6641284061216872
2338,2020,28908,1966.64,2016,594.56,2017,1527.1499999999999,2018,4118.55,2019,2242.96,2.568538078579117,2.6968863569393973,0.5445994342669143,0.8768056496772123,5.530508419531021,0.8159014557670773
2339,2020,28912,7936.3499999999985,2016,3439.15,2017,9872.41,2018,11792.87,2019,17384.79,2.8705959321343935,1.1945279825290886,1.4741780414776047,0.4565111226537679,4.940607398464655,0.736916759985069
2340,2020,28940,342.97,2016,274.75,2017,1121.79,2018,1388.36,2019,1141.12,4.0829481346678795,1.2376291462751494,0.8219193869025324,0.3005555945036456,5.138168407217851,0.7654348637551325
2341,2020,28943,651.9300000000001,2016,16804.63,2017,16654.930000000004,2018,13345.95,2019,13146.310000000003,0.9910917407881044,0.8013212904527367,0.9850411548072638,0.04959034132011187,2.3519531945153815,0.37148189622993655
2342,2020,28947,1107.65,2016,4765.23,2017,6940.799999999999,2018,6454.610000000001,2019,1523.6799999999998,1.4565508905131546,0.9299518787459661,0.2360607379841694,0.7269571038538277,2.8044412887483143,0.4168719671519224
2343,2020,28949,799.96,2016,5606.99,2017,5296.42,2018,693.31,2019,607.85,0.9446102097560367,0.13090162789204782,0.8767362363156453,1.3160483671958543,2.930964104520587,0.43008585293019785
2344,2020,28950,77.31,2016,10255.279999999999,2017,24394.34,2018,13025.410000000002,2019,319.76,2.378710283873283,0.5339521380779313,0.024548939342408413,0.24177508131098324,2.492535300967873,0.3844718178424785
